tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_C,256,73.66,17.09,12.29,45.97,47.66,2243.97,128,1782139440.704
tenant_C,1111,71.52,15.42,12.15,45.7,74.63,2029.9,128,1782139892.422
tenant_C,1005,64.34,15.16,12.25,45.22,49.56,1989.87,128,1782139844.973
tenant_C,842,106.0,15.43,12.23,44.4,72.71,2066.04,128,1782139768.836
tenant_C,1067,91.57,14.59,12.3,44.26,45.54,1944.3,128,1782139874.113
tenant_C,1110,70.4,15.7,12.13,46.67,74.8,2064.46,128,1782139892.195
tenant_C,601,65.37,18.28,12.85,47.29,79.07,2386.56,128,1782139637.266
tenant_C,50,86.55,14.57,12.22,44.91,47.46,1936.79,128,1782139332.524
tenant_C,104,98.33,17.85,12.9,47.49,87.89,2365.16,128,1782139359.874
tenant_C,231,88.79,14.25,12.78,13.73,45.9,1898.96,128,1782139424.537
tenant_C,839,73.55,14.84,12.21,44.49,46.96,1957.67,128,1782139767.12
tenant_C,955,66.74,15.23,12.32,45.46,47.67,2001.42,128,1782139819.0
tenant_C,1138,72.6,13.96,12.15,34.81,47.66,1846.09,128,1782139902.507
tenant_C,39,106.96,16.29,12.35,45.89,48.36,2175.3,128,1782139329.371
tenant_C,249,70.97,16.94,12.84,46.1,48.33,2222.88,128,1782139436.815
tenant_C,847,113.72,15.84,12.36,45.19,47.04,2125.24,128,1782139770.776
tenant_C,953,71.5,15.93,12.52,45.97,47.24,2094.96,128,1782139818.195
tenant_C,1107,75.46,15.08,12.46,44.26,47.79,1990.16,128,1782139890.407
tenant_C,904,72.93,14.36,12.27,45.07,47.86,1897.26,128,1782139794.776
tenant_C,34,71.9,14.55,12.08,33.98,75.68,1919.79,128,1782139326.895
tenant_C,87,71.42,15.1,12.27,44.34,46.38,1988.53,128,1782139351.993
tenant_C,247,74.38,17.68,12.84,46.93,48.32,2320.12,128,1782139436.576
tenant_C,694,72.85,14.55,12.13,45.89,48.14,1921.15,128,1782139685.418
tenant_C,738,64.44,15.63,12.42,46.43,48.11,2049.18,128,1782139708.7
tenant_C,756,109.29,17.79,13.22,47.69,88.36,2369.26,128,1782139718.987
tenant_C,777,74.22,15.22,12.3,45.45,48.34,2007.38,128,1782139730.048
tenant_C,841,70.28,15.69,12.23,45.16,47.37,2062.32,128,1782139768.083
tenant_C,31,67.97,13.92,12.07,34.05,48.0,1835.49,128,1782139326.007
tenant_C,439,119.57,16.24,12.71,45.45,47.65,2181.9,128,1782139542.941
tenant_C,236,74.43,16.65,12.26,47.32,48.93,2189.23,128,1782139429.305
tenant_C,440,105.39,14.89,12.56,44.28,47.46,1996.46,128,1782139543.794
tenant_C,774,146.41,16.79,12.98,47.57,52.74,2278.96,128,1782139727.122
tenant_C,939,99.32,14.61,12.23,45.24,47.65,1955.03,128,1782139812.825
tenant_C,36,110.63,15.98,12.31,45.74,48.28,2139.72,128,1782139328.895
tenant_C,243,67.03,13.53,11.83,12.43,48.58,1784.79,128,1782139433.785
tenant_C,1133,150.46,15.54,12.49,45.01,46.04,2124.19,128,1782139900.399
tenant_C,122,81.3,13.9,11.91,36.57,48.37,1846.03,128,1782139367.865
tenant_C,450,115.46,15.54,12.36,45.03,48.35,2089.17,128,1782139549.91
tenant_C,773,114.78,16.83,13.06,49.26,82.66,2251.83,128,1782139726.638
tenant_C,720,72.28,14.13,12.19,34.77,48.91,1867.42,128,1782139697.035
tenant_C,45,66.56,15.43,12.32,45.18,47.25,2026.39,128,1782139330.47
tenant_C,422,63.25,14.91,12.24,45.09,48.28,1956.69,128,1782139532.501
tenant_C,772,115.81,17.75,13.1,51.3,85.71,2369.57,128,1782139726.446
tenant_C,969,108.82,15.12,12.27,45.04,46.55,2028.95,128,1782139827.334
