request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
99,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,995,56352787,1782183987795182,1782183987865313,1782183989398781,130,ok,,length,d52f83de-3527-4155-9635-e4fe5f1268e5
100,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,985,57845201,1782183989287743,1782183989352561,1782183990786550,130,ok,,length,2e4f74d3-80d8-4a10-a103-b60c244d2f54
101,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,995,59545244,1782183990986860,1782183991035229,1782183992504801,130,ok,,length,0e439135-0c7d-4d55-b722-da899bfcbf6b
102,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,60103536,1782183991546032,1782183991605707,1782183993046098,130,ok,,length,668a6f5c-f9d9-4a12-ac52-06eb68c43029
103,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1018,62082473,1782183993524749,1782183993574156,1782183995400262,130,ok,,length,482db2a7-7972-49e7-a7dd-b1f4307b3655
104,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,973,62234017,1782183993675694,1782183993738399,1782183995545256,130,ok,,length,9982e4f7-c6cf-45a8-85e7-149be2714883
105,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,972,62452632,1782183993894143,1782183993961545,1782183995750161,130,ok,,length,b6515b2a-7430-4fd6-bc99-832f86f023b0
106,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,971,62777029,1782183994219544,1782183994277617,1782183996051371,130,ok,,length,f9fed6c4-19c0-4195-aed1-4390a4173ac0
107,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,993,62861690,1782183994303938,1782183994366163,1782183996110716,130,ok,,length,3ffd5d2b-43ea-4588-b176-b7a6031fbb21
108,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1015,62913698,1782183994355966,1782183994420807,1782183996162451,130,ok,,length,ed351ce6-a2b8-4d2d-a655-94c21558d799
109,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,959,63098049,1782183994539790,1782183994603590,1782183996316563,130,ok,,length,84845272-9d6e-4668-b037-c05aca1411b5
110,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,63165723,1782183994607852,1782183994669970,1782183996352435,130,ok,,length,daa7fef5-ab57-4d81-b2dc-f1c729512611
111,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,63756859,1782183995198558,1782183995272065,1782183996963904,130,ok,,length,9a639751-9dea-4980-9500-e861a9c0f379
112,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,966,63773572,1782183995215932,1782183995342584,1782183996976191,130,ok,,length,4df3d72f-2a02-4f5f-bff5-d82ce5666636
113,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,63774967,1782183995217358,1782183995342555,1782183996976253,130,ok,,length,f7fd9a75-de09-4048-857b-a3805095358b
114,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,63847368,1782183995289300,1782183995400229,1782183997029344,130,ok,,length,de895ea5-49df-45e7-81fa-585b9863d526
115,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,981,64655440,1782183996097801,1782183996162409,1782183997812014,130,ok,,length,fd27ef46-1063-48ea-bfe7-4363162dc899
116,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,65130757,1782183996573285,1782183996637675,1782183998255509,130,ok,,length,ff419fbf-79f3-4d55-959e-42bd8f876070
117,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,65316248,1782183996758560,1782183996821650,1782183998437190,130,ok,,length,11e19804-1a57-4d2a-bffb-fd974bae96f8
118,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1020,65522248,1782183996964038,1782183997029274,1782183998610309,130,ok,,length,09955a85-b4b9-40ba-ae40-1274a3ffb23b
119,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,999,65622092,1782183997063875,1782183997128556,1782183998678999,130,ok,,length,ee818d2f-d768-4b3d-bb9a-5de7b01cb841
120,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,65723291,1782183997164839,1782183997228614,1782183998747601,130,ok,,length,98d1a375-df9d-4c54-81b2-c1e38dd32ead
121,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1006,66799082,1782183998241148,1782183998307595,1782183999751590,130,ok,,length,67ed4991-71d7-44a0-b73a-3327a3c34a00
122,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,955,68588158,1782184000030218,1782184000079055,1782184001654004,130,ok,,length,129e67ba-51fc-43bd-9780-de01eaafb47a
123,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,982,69026424,1782184000468713,1782184000536605,1782184002092166,130,ok,,length,0eceb6e3-d513-45be-9175-8a2a8a405df8
124,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1006,69157835,1782184000600403,1782184000669679,1782184002195541,130,ok,,length,ecc7ea8e-6c99-4f54-a8e0-f6f7334bf7b0
125,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,980,69560864,1782184001003210,1782184001064644,1782184002559620,130,ok,,length,9ef2c016-2077-4bfc-bd3c-866da082ca13
